InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C539017,ST40279,HOME BUILDING BLOCK WORD,3,07/27/2023 00:00,41.6,10433,United Kingdom
C545189,ST14803,IVORY KNITTED MUG COZY,40,10/22/2023 00:00,42.28,10430,United Kingdom
C537132,ST83163,POPPY'S PLAYHOUSE BEDROOM,9,07/10/2023 00:00,4.18,10880,United Kingdom
C553547,ST14086,PARTY BUNTING,9,11/16/2023 00:00,53.2,10789,United Kingdom
C551511,ST12332,LUNCH BAG SUKI DESIGN,88,06/21/2023 00:00,34.42,10814,United Kingdom
C564050,ST60863,PARTY BUNTING,10,09/27/2023 00:00,29.8,10603,EIRE
C570606,ST50972,PARTY BUNTING,11,12/22/2023 00:00,24.24,10284,United Kingdom
C560208,ST23073,POPPY'S PLAYHOUSE KITCHEN,86,04/13/2023 00:00,20.58,10583,France
C544372,ST25419,ASSORTED COLOUR BIRD ORNAMENT,82,03/25/2023 00:00,48.54,10896,United Kingdom
C573758,ST68330,HAND WARMER RED POLKA DOT,4,02/21/2023 00:00,41.62,10978,Norway
C579412,ST99173,IVORY KNITTED MUG COZY,3,09/06/2023 00:00,20.94,10244,Germany
C576274,ST85331,POPPY'S PLAYHOUSE BEDROOM,11,02/07/2023 00:00,52.29,10040,Portugal
C578732,ST36447,WHITE HANGING HEART T-LIGHT HOLDER,1,08/30/2023 00:00,18.54,10440,United Kingdom
C544086,ST12715,MASON JAR CANDLE HOLDER,10,09/11/2023 00:00,29.48,10739,United Kingdom
C552601,ST20056,FELTCRAFT PRINCESS CHARLOTTE DOLL,83,06/10/2023 00:00,19.03,10896,Germany
C554434,ST20819,LUNCH BAG RED RETROSPOT,5,09/28/2023 00:00,14.15,10160,Spain
C545672,ST47471,SET 7 BABUSHKA NESTING BOXES,5,11/17/2023 00:00,38.03,10374,Portugal
C537102,ST19889,PACK OF 72 RETROSPOT CAKE CASES,5,06/23/2023 00:00,10.97,10861,United Kingdom
C569046,ST71815,MASON JAR CANDLE HOLDER,1,09/22/2023 00:00,3.53,10489,France
C558332,ST59810,SET OF 3 CAKE TINS PANTRY DESIGN,11,03/29/2023 00:00,28.58,10365,United Kingdom
C576033,ST62792,HAND WARMER RED POLKA DOT,10,05/26/2023 00:00,52.84,10958,United Kingdom
C541472,ST73024,WHITE HANGING HEART T-LIGHT HOLDER,49,10/13/2023 00:00,1.29,10898,United Kingdom
C547125,ST55102,GLASS STAR FROSTED T-LIGHT HOLDER,3,12/15/2023 00:00,41.97,10824,United Kingdom
C551281,ST81252,GLASS HANGING T-LIGHT HOLDER,9,06/21/2023 00:00,6.7,10253,Belgium
C563127,ST97323,LOVE BUILDING BLOCK WORD,99,10/15/2023 00:00,49.38,10970,United Kingdom
C547793,ST39882,SET 7 BABUSHKA NESTING BOXES,79,04/30/2023 00:00,16.65,10826,United Kingdom
C553028,ST58671,SKULL SHOULDER BAG,1,06/17/2023 00:00,33.96,10744,United Kingdom
C568309,ST85139,PARTY BUNTING,9,08/29/2023 00:00,54.78,10529,United Kingdom
C573075,ST36788,LUNCH BAG RED RETROSPOT,98,01/11/2023 00:00,32.77,10406,United Kingdom
C546950,ST20926,LUNCH BAG RED RETROSPOT,36,05/18/2023 00:00,33.45,10376,United Kingdom
C567096,ST41698,CREAM CUPID HEARTS COAT HANGER,3,11/21/2023 00:00,43.55,10476,United Kingdom
C580184,ST48508,SAVE THE WHALE COTTON BAG,7,01/18/2023 00:00,24.16,10677,France
C548552,ST26239,CREAM CUPID HEARTS COAT HANGER,6,08/06/2023 00:00,47.17,10110,Italy
C549184,ST89518,GLASS STAR FROSTED T-LIGHT HOLDER,4,08/27/2023 00:00,2.52,10338,United Kingdom
C561674,ST13531,WHITE METAL LANTERN,23,02/28/2023 00:00,20.42,10406,United Kingdom
C542431,ST62512,MASON JAR CANDLE HOLDER,46,06/20/2023 00:00,53.78,10253,United Kingdom
C580237,ST82920,WHITE METAL LANTERN,2,05/29/2023 00:00,31.69,10043,Germany
C579351,ST82766,ASSORTED COLOUR BIRD ORNAMENT,4,03/26/2023 00:00,8.71,10140,United Kingdom
C580079,ST49406,WHITE HANGING HEART T-LIGHT HOLDER,6,11/20/2023 00:00,19.84,10649,United Kingdom
C557239,ST40916,MASON JAR CANDLE HOLDER,8,05/21/2023 00:00,9.52,10172,United Kingdom
C543048,ST94630,ASSORTED COLOUR BIRD ORNAMENT,11,07/24/2023 00:00,42.94,10578,Switzerland
C565033,ST63868,GLASS STAR FROSTED T-LIGHT HOLDER,4,03/31/2023 00:00,14.06,10737,United Kingdom
C549114,ST51530,MASON JAR CANDLE HOLDER,10,07/08/2023 00:00,16.03,10045,United Kingdom
C576607,ST18853,WHITE METAL LANTERN,5,05/31/2023 00:00,39.82,10171,Portugal
C549721,ST70818,LUNCH BAG RED RETROSPOT,4,03/24/2023 00:00,20.77,10225,United Kingdom
C551449,ST95605,AIRLINE BAG VINTAGE JET SET,12,06/23/2023 00:00,53.23,10610,Germany
C544642,ST91957,VINTAGE PAISLEY STATIONERY SET,12,11/06/2023 00:00,18.29,10374,United Kingdom
C557232,ST57968,RECIPE BOX WITH METAL HEART,4,02/22/2023 00:00,21.51,10970,Italy
C573861,ST97798,BOX OF VINTAGE JIGSAW BLOCKS,7,02/15/2023 00:00,19.23,10196,United Kingdom
C557257,ST57099,HOME BUILDING BLOCK WORD,3,05/03/2023 00:00,28.73,10002,Spain
C551725,ST27651,SKULL SHOULDER BAG,4,06/06/2023 00:00,48.24,10645,United Kingdom
C577535,ST14082,PINK CHERRY LIGHTS,12,07/09/2023 00:00,43.66,10161,Germany
C540232,ST83154,HAND WARMER UNION JACK,6,02/22/2023 00:00,17.44,10051,United Kingdom
C564414,ST28477,HOME BUILDING BLOCK WORD,79,05/02/2023 00:00,14.94,10975,United Kingdom
C545127,ST63752,IVORY KNITTED MUG COZY,10,07/26/2023 00:00,36.45,10689,France
C542738,ST76154,VINTAGE PAISLEY STATIONERY SET,10,12/25/2023 00:00,52.1,10946,United Kingdom
C549303,ST44530,BLUE CHERRY LIGHTS,2,07/21/2023 00:00,8.57,10857,United Kingdom
C554554,ST14218,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,01/03/2023 00:00,14.77,10449,United Kingdom
C541155,ST46984,LOVE BUILDING BLOCK WORD,10,11/23/2023 00:00,6.09,10134,France
C546376,ST20370,SET 7 BABUSHKA NESTING BOXES,8,10/28/2023 00:00,6.44,10814,United Kingdom
C557249,ST81308,LOVE BUILDING BLOCK WORD,3,02/16/2023 00:00,42.69,10617,France
C563551,ST82941,BOX OF VINTAGE ALPHABET BLOCKS,5,02/01/2023 00:00,47.1,10748,United Kingdom
C549130,ST34448,IVORY KNITTED MUG COZY,1,08/07/2023 00:00,37.54,10566,United Kingdom
C550639,ST34920,AIRLINE BAG VINTAGE WORLD CHAMPION,1,09/20/2023 00:00,2.46,10445,United Kingdom
C573422,ST25353,PINK CHERRY LIGHTS,11,05/18/2023 00:00,7.02,10986,United Kingdom
C564196,ST99428,SET 7 BABUSHKA NESTING BOXES,30,05/05/2023 00:00,45.69,10965,United Kingdom
C562751,ST98506,RECIPE BOX WITH METAL HEART,6,01/21/2023 00:00,21.44,10360,United Kingdom
C549085,ST72950,SAVE THE WHALE COTTON BAG,29,02/18/2023 00:00,5.15,10406,United Kingdom
C577783,ST41464,BOX OF VINTAGE ALPHABET BLOCKS,5,07/22/2023 00:00,2.59,10987,Norway
C580714,ST79863,MASON JAR CANDLE HOLDER,7,02/21/2023 00:00,5.97,10440,United Kingdom
C554164,ST77279,PARTY BUNTING,1,06/12/2023 00:00,45.41,10660,United Kingdom
C569455,ST27019,LOVE BUILDING BLOCK WORD,6,02/05/2023 00:00,1.23,10103,United Kingdom
C565954,ST21903,SET OF 3 CAKE TINS PANTRY DESIGN,7,01/13/2023 00:00,44.12,10974,United Kingdom
C572156,ST94968,HOME BUILDING BLOCK WORD,11,08/09/2023 00:00,14.04,10337,United Kingdom
C562864,ST81173,MASON JAR CANDLE HOLDER,7,08/15/2023 00:00,13.13,10291,United Kingdom
C555446,ST37386,GLASS HANGING T-LIGHT HOLDER,73,04/28/2023 00:00,36.35,10557,Germany
C541075,ST99239,MASON JAR CANDLE HOLDER,57,01/15/2023 00:00,17.72,10701,United Kingdom
C546926,ST24738,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,9,01/01/2023 00:00,15.37,10903,United Kingdom
C560695,ST14984,HOME BUILDING BLOCK WORD,4,10/17/2023 00:00,45.02,10156,United Kingdom
C560836,ST93621,POPPY'S PLAYHOUSE BEDROOM,5,05/03/2023 00:00,25.24,10963,United Kingdom
C574083,ST34205,WHITE METAL LANTERN,7,04/12/2023 00:00,54.64,10852,United Kingdom
C546728,ST43665,CHOCOLATE HOT WATER BOTTLE,5,12/11/2023 00:00,43.18,10525,United Kingdom
C552064,ST73334,SET 7 BABUSHKA NESTING BOXES,4,04/16/2023 00:00,10.99,10187,United Kingdom
C545498,ST85784,HAND WARMER UNION JACK,75,05/22/2023 00:00,40.07,10216,United Kingdom
C567631,ST82840,KNITTED UNION FLAG HOT WATER BOTTLE,97,10/17/2023 00:00,34.24,10467,Germany
C560268,ST85123,POPPY'S PLAYHOUSE KITCHEN,37,05/17/2023 00:00,2.46,10660,United Kingdom
C575638,ST97828,MASON JAR CANDLE HOLDER,88,09/03/2023 00:00,52.87,10729,United Kingdom
C556857,ST10500,RECIPE BOX WITH METAL HEART,8,07/07/2023 00:00,40.03,10755,United Kingdom
C543591,ST11170,LARGE POPCORN HOLDER,100,09/22/2023 00:00,45.85,10356,United Kingdom
C578145,ST25429,MASON JAR CANDLE HOLDER,42,02/08/2023 00:00,49.38,10519,United Kingdom
C557688,ST97249,LUNCH BAG PINK POLKADOT,8,10/21/2023 00:00,44.19,10365,United Kingdom
C567827,ST14652,SKULL SHOULDER BAG,8,09/22/2023 00:00,22.64,10901,Germany
C542318,ST28051,HAND WARMER RED POLKA DOT,10,11/06/2023 00:00,44.78,10350,United Kingdom
C545827,ST82845,BOX OF VINTAGE ALPHABET BLOCKS,7,10/09/2023 00:00,11.65,10513,United Kingdom
C558987,ST82922,AIRLINE BAG VINTAGE JET SET,2,12/07/2023 00:00,4.04,10991,United Kingdom
C561749,ST25146,CHOCOLATE HOT WATER BOTTLE,69,06/29/2023 00:00,30.41,10340,United Kingdom
C545534,ST81254,AIRLINE BAG VINTAGE JET SET,3,09/30/2023 00:00,23.72,10510,United Kingdom
C570486,ST86998,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,6,11/12/2023 00:00,35.04,10734,United Kingdom
C565109,ST71229,VINTAGE PAISLEY STATIONERY SET,11,06/20/2023 00:00,33.86,10402,United Kingdom
C549121,ST53305,HAND WARMER UNION JACK,1,03/19/2023 00:00,15.19,10918,United Kingdom
C556297,ST66172,MASON JAR CANDLE HOLDER,8,06/29/2023 00:00,3.21,10253,United Kingdom
C574481,ST54539,POPPY'S PLAYHOUSE BEDROOM,1,09/21/2023 00:00,53.93,10932,Spain
C539666,ST47370,SAVE THE WHALE COTTON BAG,6,03/27/2023 00:00,25.25,10564,United Kingdom
C570982,ST96868,GLASS STAR FROSTED T-LIGHT HOLDER,7,02/03/2023 00:00,48.33,10923,United Kingdom
C580939,ST49364,PACK OF 72 RETROSPOT CAKE CASES,8,06/25/2023 00:00,40.9,10990,Germany
C569279,ST69671,KNITTED UNION FLAG HOT WATER BOTTLE,52,07/11/2023 00:00,23.48,10073,EIRE
C542760,ST80047,VINTAGE PAISLEY STATIONERY SET,3,02/09/2023 00:00,28.12,10135,Spain
C558098,ST35403,SAVE THE WHALE COTTON BAG,11,04/15/2023 00:00,47.79,10267,United Kingdom
C558957,ST65357,HAND WARMER UNION JACK,10,07/15/2023 00:00,33.46,10384,EIRE
C568774,ST13752,MASON JAR CANDLE HOLDER,58,09/10/2023 00:00,41.52,10004,United Kingdom
C580593,ST41920,WHITE METAL LANTERN,10,02/26/2023 00:00,37.42,10233,United Kingdom
C537176,ST97590,SET OF 4 PANTRY JELLY MOULDS,9,07/05/2023 00:00,2.32,10183,United Kingdom
C565954,ST27754,ASSORTED COLOUR BIRD ORNAMENT,7,07/13/2023 00:00,21.85,10144,Germany
C575165,ST91893,HOME BUILDING BLOCK WORD,78,06/02/2023 00:00,15.42,10754,United Kingdom
C576751,ST95165,LUNCH BAG RED RETROSPOT,3,06/17/2023 00:00,14.39,10189,United Kingdom
C554343,ST28399,KNITTED UNION FLAG HOT WATER BOTTLE,6,09/28/2023 00:00,8.56,10334,United Kingdom
C540088,ST41527,LOVE BUILDING BLOCK WORD,9,03/29/2023 00:00,17.45,10075,United Kingdom
C539446,ST51971,WHITE METAL LANTERN,31,02/27/2023 00:00,43.41,10483,Spain
C542279,ST81841,ASSORTED COLOUR BIRD ORNAMENT,5,11/10/2023 00:00,2.66,10234,United Kingdom
C549465,ST64481,LUNCH BAG RED RETROSPOT,2,07/27/2023 00:00,19.09,10045,United Kingdom
C537834,ST91790,RECIPE BOX WITH METAL HEART,30,11/02/2023 00:00,13.79,10998,Germany
C542064,ST41823,BOX OF VINTAGE JIGSAW BLOCKS,33,03/02/2023 00:00,31.07,10217,United Kingdom
C579639,ST72574,BOX OF VINTAGE JIGSAW BLOCKS,7,10/10/2023 00:00,41.06,10292,United Kingdom
C546418,ST67751,PARTY BUNTING,11,02/24/2023 00:00,27.21,10063,France
C540467,ST80116,HOME BUILDING BLOCK WORD,9,05/18/2023 00:00,10.58,10617,Belgium
C542097,ST99446,RECIPE BOX WITH METAL HEART,7,05/04/2023 00:00,29.68,10548,Spain
C553916,ST74396,WHITE METAL LANTERN,9,01/31/2023 00:00,1.5,10933,United Kingdom
C575406,ST55939,SET OF 4 PANTRY JELLY MOULDS,1,05/24/2023 00:00,35.36,10628,United Kingdom
C551055,ST73333,BOX OF VINTAGE ALPHABET BLOCKS,10,07/11/2023 00:00,46.64,10635,United Kingdom
C541058,ST22356,IVORY KNITTED MUG COZY,1,06/17/2023 00:00,6.03,10396,United Kingdom
C542263,ST39506,WHITE METAL LANTERN,1,03/07/2023 00:00,40.87,10231,United Kingdom
C554864,ST29234,LUNCH BAG PINK POLKADOT,8,03/29/2023 00:00,38.33,10991,United Kingdom
C556073,ST87399,SMALL POPCORN HOLDER,4,03/07/2023 00:00,45.39,10655,Spain
C570938,ST67179,BOX OF VINTAGE ALPHABET BLOCKS,5,06/08/2023 00:00,31.46,10784,United Kingdom
C551178,ST98771,CHOCOLATE HOT WATER BOTTLE,9,11/15/2023 00:00,46.99,10954,United Kingdom
C543062,ST38435,BOX OF VINTAGE ALPHABET BLOCKS,10,01/03/2023 00:00,25.57,10376,United Kingdom
C581276,ST59826,LARGE POPCORN HOLDER,85,04/15/2023 00:00,23.84,10360,United Kingdom
C563582,ST72068,RED WOOLLY HOTTIE WHITE HEART,1,11/04/2023 00:00,10.69,10442,Portugal
C559268,ST31832,SKULL SHOULDER BAG,2,08/28/2023 00:00,1.94,10875,United Kingdom
C570818,ST64497,IVORY KNITTED MUG COZY,12,05/12/2023 00:00,47.37,10796,United Kingdom
C543258,ST64881,WHITE METAL LANTERN,8,01/03/2023 00:00,26.22,10490,United Kingdom
C564601,ST45905,SAVE THE WHALE COTTON BAG,10,09/29/2023 00:00,50.84,10378,United Kingdom
C550073,ST32743,VINTAGE PAISLEY STATIONERY SET,63,09/03/2023 00:00,10.91,10411,United Kingdom
C566055,ST83077,PARTY BUNTING,5,10/24/2023 00:00,41.52,10109,France
C567002,ST53818,SET 7 BABUSHKA NESTING BOXES,1,01/28/2023 00:00,22.96,10873,United Kingdom
C538960,ST58056,ASSORTED COLOUR BIRD ORNAMENT,3,01/28/2023 00:00,51.8,10474,United Kingdom
C561381,ST18990,WHITE BUTTERFLY T-LIGHT HOLDER,1,12/31/2023 00:00,20.34,10679,United Kingdom
C574295,ST87751,RECIPE BOX WITH METAL HEART,6,11/19/2023 00:00,36.54,10844,Germany
C570128,ST31892,LUNCH BAG RED RETROSPOT,69,05/29/2023 00:00,7.29,10759,Germany
C569998,ST10468,PINK CHERRY LIGHTS,5,12/10/2023 00:00,38.21,10444,United Kingdom
C536558,ST66085,CREAM CUPID HEARTS COAT HANGER,8,12/21/2023 00:00,45.61,10905,United Kingdom
C564808,ST60940,WHITE METAL LANTERN,8,04/20/2023 00:00,4.54,10489,Spain
C558463,ST43765,AIRLINE BAG VINTAGE JET SET,42,05/22/2023 00:00,14.03,10291,Germany
C575886,ST26442,SET OF 3 CAKE TINS PANTRY DESIGN,9,10/17/2023 00:00,20.35,10830,France
C540845,ST51486,POPPY'S PLAYHOUSE KITCHEN,6,07/26/2023 00:00,19.62,10305,France
C575431,ST39715,POPPY'S PLAYHOUSE BEDROOM,51,08/01/2023 00:00,4.5,10719,United Kingdom
C553962,ST57157,POPPY'S PLAYHOUSE BEDROOM,69,02/27/2023 00:00,2.86,10853,United Kingdom
C550569,ST23574,LUNCH BAG SUKI DESIGN,4,10/15/2023 00:00,14.01,10100,EIRE
C578994,ST53043,MASON JAR CANDLE HOLDER,7,05/12/2023 00:00,4.54,10514,Belgium
C554413,ST37312,MASON JAR CANDLE HOLDER,9,01/09/2023 00:00,26.81,10659,United Kingdom
C538352,ST89255,POPPY'S PLAYHOUSE KITCHEN,1,01/21/2023 00:00,28.21,10604,United Kingdom
C540128,ST33743,AIRLINE BAG VINTAGE WORLD CHAMPION,7,05/13/2023 00:00,21.24,10110,Switzerland
C554931,ST48732,RED WOOLLY HOTTIE WHITE HEART,8,10/16/2023 00:00,18.35,10313,United Kingdom
C539135,ST20800,LUNCH BAG PINK POLKADOT,34,04/22/2023 00:00,17.16,10706,Spain
C569102,ST86892,PACK OF 72 RETROSPOT CAKE CASES,6,06/06/2023 00:00,25.81,10459,United Kingdom
C553722,ST66903,LUNCH BAG PINK POLKADOT,4,07/24/2023 00:00,53.88,10608,United Kingdom
C541804,ST11960,RED WOOLLY HOTTIE WHITE HEART,2,07/20/2023 00:00,15.55,10946,United Kingdom
C565590,ST18152,SAVE THE WHALE COTTON BAG,5,03/27/2023 00:00,35.61,10920,United Kingdom
C570740,ST45005,WHITE BUTTERFLY T-LIGHT HOLDER,2,10/29/2023 00:00,25.08,10261,United Kingdom
C580931,ST97133,VINTAGE PAISLEY STATIONERY SET,98,08/19/2023 00:00,7.41,10814,United Kingdom
C552079,ST94011,HOME BUILDING BLOCK WORD,30,06/29/2023 00:00,46.49,10428,Germany
C538632,ST85839,WHITE HANGING HEART T-LIGHT HOLDER,3,05/09/2023 00:00,3.52,10177,Norway
C578051,ST25932,BLUE CHERRY LIGHTS,5,10/27/2023 00:00,44.77,10515,United Kingdom
C547876,ST97326,SMALL POPCORN HOLDER,12,08/24/2023 00:00,13.13,10816,United Kingdom
C549898,ST19510,LOVE BUILDING BLOCK WORD,8,10/20/2023 00:00,9.79,10147,United Kingdom
C560675,ST28992,PACK OF 72 RETROSPOT CAKE CASES,74,05/10/2023 00:00,44.35,10481,United Kingdom
C567316,ST91068,RED WOOLLY HOTTIE WHITE HEART,7,08/01/2023 00:00,8.95,10756,United Kingdom
C549651,ST82359,RED WOOLLY HOTTIE WHITE HEART,90,11/18/2023 00:00,21.47,10395,United Kingdom
C542700,ST92500,BOX OF VINTAGE ALPHABET BLOCKS,7,08/19/2023 00:00,23.17,10616,United Kingdom
C538914,ST80338,WHITE HANGING HEART T-LIGHT HOLDER,85,11/23/2023 00:00,21.98,10657,United Kingdom
C537666,ST35071,WHITE METAL LANTERN,51,12/11/2023 00:00,11.76,10001,United Kingdom
C537292,ST17772,POPPY'S PLAYHOUSE BEDROOM,6,11/11/2023 00:00,52.79,10298,Germany
C578814,ST89681,SET 7 BABUSHKA NESTING BOXES,11,10/14/2023 00:00,12.28,10729,United Kingdom
C544432,ST62198,BLUE CHERRY LIGHTS,1,01/27/2023 00:00,18.01,10942,Spain
C573358,ST52943,CHOCOLATE HOT WATER BOTTLE,2,07/29/2023 00:00,31.68,10174,Belgium
C571849,ST64823,SKULL SHOULDER BAG,5,11/05/2023 00:00,50.32,10211,Italy
C536962,ST39268,SKULL SHOULDER BAG,6,11/25/2023 00:00,28.96,10615,Belgium
C560500,ST86345,SKULL SHOULDER BAG,6,10/23/2023 00:00,27.75,10108,United Kingdom
C548195,ST85455,POPPY'S PLAYHOUSE KITCHEN,2,07/28/2023 00:00,13.75,10061,United Kingdom
C545093,ST77984,AIRLINE BAG VINTAGE WORLD CHAMPION,5,12/18/2023 00:00,49.12,10900,United Kingdom
C568575,ST49373,LARGE POPCORN HOLDER,12,03/07/2023 00:00,52.02,10493,France
C539123,ST34663,WHITE METAL LANTERN,11,03/24/2023 00:00,41.85,10036,Spain
C537932,ST74081,WHITE BUTTERFLY T-LIGHT HOLDER,3,11/20/2023 00:00,21.3,10121,EIRE
C564414,ST19485,BOX OF VINTAGE JIGSAW BLOCKS,2,08/23/2023 00:00,25.94,10414,United Kingdom
C580841,ST62203,BOX OF VINTAGE JIGSAW BLOCKS,2,05/29/2023 00:00,2.67,10030,Germany
C562488,ST21232,BOX OF VINTAGE ALPHABET BLOCKS,10,09/16/2023 00:00,10.52,10135,United Kingdom
C561574,ST67740,SET 7 BABUSHKA NESTING BOXES,11,12/31/2023 00:00,6.18,10491,United Kingdom
C570335,ST52841,SET OF 4 PANTRY JELLY MOULDS,5,11/21/2023 00:00,30.15,10749,Germany
C554628,ST65916,HAND WARMER RED POLKA DOT,4,08/11/2023 00:00,34.23,10819,United Kingdom
C559558,ST59859,AIRLINE BAG VINTAGE JET SET,2,05/19/2023 00:00,37.07,10628,Channel Islands
C543029,ST19628,LOVE BUILDING BLOCK WORD,10,05/06/2023 00:00,24.67,10089,United Kingdom
C557975,ST42357,PINK CHERRY LIGHTS,53,10/20/2023 00:00,21.51,10941,EIRE
C543932,ST24869,PACK OF 72 RETROSPOT CAKE CASES,83,01/10/2023 00:00,50.96,10955,United Kingdom
C575354,ST58454,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,10/11/2023 00:00,22.36,10858,France
C563337,ST48747,SET OF 4 PANTRY JELLY MOULDS,1,03/10/2023 00:00,24.95,10930,France
C539380,ST65435,GLASS STAR FROSTED T-LIGHT HOLDER,12,06/07/2023 00:00,11.15,10743,Netherlands
C553096,ST66191,PARTY BUNTING,3,05/10/2023 00:00,15.69,10682,United Kingdom
C554654,ST70038,PACK OF 72 RETROSPOT CAKE CASES,3,08/03/2023 00:00,31.96,10410,Switzerland
C573942,ST95627,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,09/17/2023 00:00,14.94,10078,United Kingdom
C552141,ST79283,PINK CHERRY LIGHTS,12,03/06/2023 00:00,14.76,10790,United Kingdom
C567677,ST39805,GLASS STAR FROSTED T-LIGHT HOLDER,11,01/24/2023 00:00,45.83,10734,United Kingdom
C545755,ST77092,SKULL SHOULDER BAG,6,06/05/2023 00:00,4.91,10096,France
C543682,ST78422,ASSORTED COLOUR BIRD ORNAMENT,10,03/21/2023 00:00,3.71,10395,United Kingdom
C576103,ST83256,LUNCH BAG PINK POLKADOT,3,07/01/2023 00:00,15.37,10119,France
C578364,ST87557,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,12/22/2023 00:00,5.39,10683,Germany
C548561,ST56831,SKULL SHOULDER BAG,89,05/13/2023 00:00,33.08,10887,United Kingdom
C574872,ST63087,SAVE THE WHALE COTTON BAG,8,03/07/2023 00:00,9.98,10508,Switzerland
C543456,ST88137,MASON JAR CANDLE HOLDER,12,09/08/2023 00:00,1.98,10018,United Kingdom
C558887,ST35779,HAND WARMER RED POLKA DOT,6,08/15/2023 00:00,4.36,10826,Spain
C576398,ST70835,WHITE METAL LANTERN,12,03/07/2023 00:00,40.74,10982,United Kingdom
C565286,ST51729,PACK OF 72 RETROSPOT CAKE CASES,9,05/03/2023 00:00,16.01,10117,United Kingdom
C548817,ST74630,BOX OF VINTAGE ALPHABET BLOCKS,9,09/22/2023 00:00,16.91,10945,United Kingdom
C547864,ST56709,LUNCH BAG SUKI DESIGN,2,12/25/2023 00:00,12.33,10680,United Kingdom
C574242,ST20007,LOVE BUILDING BLOCK WORD,51,01/26/2023 00:00,8.64,10866,United Kingdom
C561197,ST91304,BOX OF VINTAGE ALPHABET BLOCKS,9,09/02/2023 00:00,47.52,10405,United Kingdom
C562456,ST76931,VINTAGE PAISLEY STATIONERY SET,7,06/06/2023 00:00,26.02,10882,United Kingdom
C552435,ST90246,HOME BUILDING BLOCK WORD,9,07/22/2023 00:00,8.64,10735,United Kingdom
C576353,ST78194,LUNCH BAG PINK POLKADOT,5,01/19/2023 00:00,35.39,10944,United Kingdom
C546327,ST47318,LUNCH BAG PINK POLKADOT,6,04/03/2023 00:00,32.43,10214,France
C556487,ST50128,BLUE CHERRY LIGHTS,4,02/13/2023 00:00,35.31,10508,United Kingdom
C543550,ST64477,KNITTED UNION FLAG HOT WATER BOTTLE,9,01/17/2023 00:00,38.0,10679,Spain
C565441,ST69544,SKULL SHOULDER BAG,11,05/13/2023 00:00,36.75,10669,United Kingdom
C567123,ST45615,WHITE METAL LANTERN,8,04/09/2023 00:00,41.46,10729,United Kingdom
C554273,ST12771,SET OF 4 PANTRY JELLY MOULDS,11,04/13/2023 00:00,49.74,10848,United Kingdom
C573377,ST54346,SET OF 4 PANTRY JELLY MOULDS,10,04/02/2023 00:00,23.15,10768,United Kingdom
C555122,ST77203,POPPY'S PLAYHOUSE BEDROOM,11,01/18/2023 00:00,21.61,10583,United Kingdom
C564780,ST78557,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,02/12/2023 00:00,9.27,10335,United Kingdom
C576968,ST63636,GLASS STAR FROSTED T-LIGHT HOLDER,9,08/25/2023 00:00,30.1,10595,EIRE
C556228,ST89359,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,10,08/10/2023 00:00,37.19,10082,Germany
C541033,ST78111,SMALL POPCORN HOLDER,10,03/09/2023 00:00,32.1,10560,United Kingdom
C546951,ST79791,HOME BUILDING BLOCK WORD,11,09/22/2023 00:00,24.71,10732,Germany
C538601,ST72682,GLASS HANGING T-LIGHT HOLDER,1,02/04/2023 00:00,41.62,10758,United Kingdom
C552165,ST71883,LUNCH BAG SUKI DESIGN,56,07/04/2023 00:00,9.9,10854,United Kingdom
C539374,ST45936,BOX OF VINTAGE JIGSAW BLOCKS,7,11/01/2023 00:00,48.87,10411,United Kingdom
C551411,ST78404,HAND WARMER RED POLKA DOT,78,04/24/2023 00:00,30.29,10281,France
C568091,ST60006,BOX OF VINTAGE ALPHABET BLOCKS,10,07/02/2023 00:00,7.82,10352,Germany
C568189,ST27574,LUNCH BAG PINK POLKADOT,4,03/15/2023 00:00,1.82,10794,France
C539318,ST68986,BOX OF VINTAGE JIGSAW BLOCKS,6,08/08/2023 00:00,2.87,10207,United Kingdom
C558987,ST27413,RED WOOLLY HOTTIE WHITE HEART,10,07/10/2023 00:00,33.59,10897,United Kingdom
C556925,ST76829,RED WOOLLY HOTTIE WHITE HEART,11,01/19/2023 00:00,26.15,10658,Germany
C566291,ST33192,BOX OF VINTAGE ALPHABET BLOCKS,5,10/09/2023 00:00,49.03,10565,United Kingdom
C570180,ST99330,HAND WARMER UNION JACK,1,03/03/2023 00:00,36.13,10222,United Kingdom
C542723,ST67942,SAVE THE WHALE COTTON BAG,12,05/05/2023 00:00,37.25,10496,United Kingdom
C570842,ST55174,BOX OF 6 ASSORTED COLOUR TEASPOONS,8,08/01/2023 00:00,1.73,10359,United Kingdom
C575021,ST48754,VINTAGE PAISLEY STATIONERY SET,73,08/11/2023 00:00,12.34,10763,United Kingdom
C558247,ST27277,BOX OF VINTAGE ALPHABET BLOCKS,12,07/22/2023 00:00,47.15,10530,United Kingdom
