InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,TotalAmount,Year,Month,Day,DayOfWeek
C540883,ST81213,MASON JAR CANDLE HOLDER,6,2023-08-23,29.54,10862,United Kingdom,177.24,177.24,2023,8,23,Wednesday
C547146,ST57402,ASSORTED COLOUR BIRD ORNAMENT,95,2023-12-19,38.71,10726,United Kingdom,3677.45,3677.4500000000003,2023,12,19,Tuesday
C558320,ST50562,BLUE CHERRY LIGHTS,7,2023-03-15,18.8,10408,Italy,131.6,131.6,2023,3,15,Wednesday
C576527,ST96709,LARGE POPCORN HOLDER,1,2023-05-15,34.03,10197,United Kingdom,34.03,34.03,2023,5,15,Monday
C569574,ST22031,AIRLINE BAG VINTAGE JET SET,10,2023-04-28,6.01,10503,EIRE,60.1,60.099999999999994,2023,4,28,Friday
C569895,ST14206,SET 7 BABUSHKA NESTING BOXES,2,2023-03-19,31.19,10782,Switzerland,62.38,62.38,2023,3,19,Sunday
C551679,ST28645,SET OF 4 PANTRY JELLY MOULDS,1,2023-02-14,20.45,10832,United Kingdom,20.45,20.45,2023,2,14,Tuesday
C549059,ST42439,PINK CHERRY LIGHTS,11,2023-08-01,50.82,10016,United Kingdom,559.02,559.02,2023,8,1,Tuesday
C538425,ST33372,BOX OF VINTAGE ALPHABET BLOCKS,88,2023-05-18,31.31,10301,United Kingdom,2755.28,2755.2799999999997,2023,5,18,Thursday
C565867,ST49266,LUNCH BAG RED RETROSPOT,8,2023-02-15,16.14,10915,United Kingdom,129.12,129.12,2023,2,15,Wednesday
C579350,ST85061,HAND WARMER RED POLKA DOT,11,2023-03-08,14.84,10495,United Kingdom,163.24,163.24,2023,3,8,Wednesday
C567324,ST68444,POPPY'S PLAYHOUSE BEDROOM,4,2023-02-27,42.37,10068,United Kingdom,169.48,169.48,2023,2,27,Monday
C574310,ST93594,GLASS HANGING T-LIGHT HOLDER,12,2023-03-03,8.14,10334,United Kingdom,97.68,97.68,2023,3,3,Friday
C578250,ST43397,SET OF 4 PANTRY JELLY MOULDS,1,2023-12-02,42.67,10819,United Kingdom,42.67,42.67,2023,12,2,Saturday
C575535,ST82289,BLUE CHERRY LIGHTS,9,2023-06-17,31.4,10542,United Kingdom,282.6,282.59999999999997,2023,6,17,Saturday
C560942,ST73461,GLASS STAR FROSTED T-LIGHT HOLDER,7,2023-03-19,49.93,10489,United Kingdom,349.51,349.51,2023,3,19,Sunday
C562542,ST44729,MASON JAR CANDLE HOLDER,83,2023-02-07,48.33,10760,United Kingdom,4011.39,4011.39,2023,2,7,Tuesday
C541984,ST87663,MASON JAR CANDLE HOLDER,8,2023-03-02,22.31,10974,United Kingdom,178.48,178.48,2023,3,2,Thursday
C544032,ST67445,LUNCH BAG SUKI DESIGN,1,2023-07-27,10.54,10096,United Kingdom,10.54,10.54,2023,7,27,Thursday
C552464,ST92479,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-27,6.88,10441,United Kingdom,6.88,6.88,2023,11,27,Monday
C568321,ST34610,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2023-07-03,20.27,10796,United Kingdom,101.35,101.35,2023,7,3,Monday
C574967,ST73827,GLASS STAR FROSTED T-LIGHT HOLDER,11,2023-02-12,12.22,10930,France,134.42000000000002,134.42000000000002,2023,2,12,Sunday
C555367,ST49340,LARGE POPCORN HOLDER,68,2023-09-05,21.41,10322,United Kingdom,1455.88,1455.88,2023,9,5,Tuesday
C575940,ST55104,GLASS HANGING T-LIGHT HOLDER,7,2023-02-01,44.43,10150,United Kingdom,311.01,311.01,2023,2,1,Wednesday
C565164,ST18248,CREAM CUPID HEARTS COAT HANGER,2,2023-01-31,53.88,10983,Switzerland,107.76,107.76,2023,1,31,Tuesday
C547039,ST14914,RED WOOLLY HOTTIE WHITE HEART,11,2023-05-18,0.87,10314,EIRE,9.57,9.57,2023,5,18,Thursday
C542272,ST21735,SMALL POPCORN HOLDER,5,2023-11-19,12.2,10997,United Kingdom,61.0,61.0,2023,11,19,Sunday
C557671,ST48769,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2023-04-26,41.72,10634,United Kingdom,375.48,375.48,2023,4,26,Wednesday
C570468,ST37315,PINK CHERRY LIGHTS,9,2023-08-09,32.16,10014,United Kingdom,289.43999999999994,289.43999999999994,2023,8,9,Wednesday
C542226,ST43227,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-09-24,44.68,10709,United Kingdom,134.04,134.04,2023,9,24,Sunday
C554214,ST98624,LUNCH BAG RED RETROSPOT,25,2023-04-05,10.9,10411,Norway,272.5,272.5,2023,4,5,Wednesday
C540160,ST41362,HAND WARMER RED POLKA DOT,4,2023-08-18,30.37,10493,United Kingdom,121.48,121.48,2023,8,18,Friday
C574420,ST12223,SET OF 3 CAKE TINS PANTRY DESIGN,10,2023-08-07,6.26,10696,Belgium,62.6,62.599999999999994,2023,8,7,Monday
C548203,ST61697,HAND WARMER RED POLKA DOT,21,2023-11-05,31.25,10613,United Kingdom,656.25,656.25,2023,11,5,Sunday
C569639,ST46926,POPPY'S PLAYHOUSE KITCHEN,66,2023-07-06,4.25,10587,Channel Islands,280.5,280.5,2023,7,6,Thursday
C553788,ST32194,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,10,2023-02-23,43.55,10637,United Kingdom,435.5,435.5,2023,2,23,Thursday
C555907,ST96676,LARGE POPCORN HOLDER,9,2023-04-08,40.12,10366,United Kingdom,361.08,361.08,2023,4,8,Saturday
C575094,ST41163,CHOCOLATE HOT WATER BOTTLE,12,2023-02-18,23.16,10102,United Kingdom,277.92,277.92,2023,2,18,Saturday
C557089,ST90402,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-08-13,19.9,10503,United Kingdom,99.5,99.5,2023,8,13,Sunday
C546090,ST79967,BLUE CHERRY LIGHTS,4,2023-02-12,39.47,10787,United Kingdom,157.88,157.88,2023,2,12,Sunday
C564097,ST25592,HOME BUILDING BLOCK WORD,45,2023-10-08,11.27,10353,France,507.15,507.15,2023,10,8,Sunday
C575956,ST17620,IVORY KNITTED MUG COZY,3,2023-07-11,39.07,10275,United Kingdom,117.21,117.21000000000001,2023,7,11,Tuesday
C568833,ST95999,LUNCH BAG SUKI DESIGN,4,2023-11-19,33.37,10786,France,133.48,133.48,2023,11,19,Sunday
C564656,ST76564,BOX OF VINTAGE JIGSAW BLOCKS,7,2023-01-04,2.42,10283,United Kingdom,16.939999999999998,16.939999999999998,2023,1,4,Wednesday
C542340,ST83122,PACK OF 72 RETROSPOT CAKE CASES,66,2023-06-09,38.24,10938,United Kingdom,2523.84,2523.84,2023,6,9,Friday
C549289,ST59037,GLASS HANGING T-LIGHT HOLDER,12,2023-01-27,23.77,10194,Italy,285.24,285.24,2023,1,27,Friday
C571472,ST73775,HAND WARMER UNION JACK,9,2023-03-14,15.57,10090,United Kingdom,140.13,140.13,2023,3,14,Tuesday
C568791,ST84956,BOX OF VINTAGE JIGSAW BLOCKS,10,2023-07-27,2.56,10398,United Kingdom,25.6,25.6,2023,7,27,Thursday
C565705,ST35432,VINTAGE PAISLEY STATIONERY SET,42,2023-01-07,17.38,10938,United Kingdom,729.9599999999999,729.9599999999999,2023,1,7,Saturday
C562741,ST18172,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-03-05,50.57,10412,United Kingdom,606.84,606.84,2023,3,5,Sunday
C560047,ST60113,VINTAGE PAISLEY STATIONERY SET,69,2023-03-31,47.67,10971,Netherlands,3289.23,3289.23,2023,3,31,Friday
C546161,ST92635,LOVE BUILDING BLOCK WORD,4,2023-10-09,40.85,10810,United Kingdom,163.4,163.4,2023,10,9,Monday
C564824,ST91701,PARTY BUNTING,8,2023-05-27,16.37,10238,United Kingdom,130.96,130.96,2023,5,27,Saturday
C551263,ST78551,MASON JAR CANDLE HOLDER,71,2023-07-04,25.81,10858,EIRE,1832.51,1832.51,2023,7,4,Tuesday
C565918,ST21565,PACK OF 72 RETROSPOT CAKE CASES,5,2023-11-01,12.06,10980,United Kingdom,60.3,60.300000000000004,2023,11,1,Wednesday
C556905,ST82316,HOME BUILDING BLOCK WORD,6,2023-03-27,21.46,10720,United Kingdom,128.76,128.76,2023,3,27,Monday
C566077,ST33713,SAVE THE WHALE COTTON BAG,8,2023-01-11,22.29,10024,Switzerland,178.32,178.32,2023,1,11,Wednesday
C556502,ST17138,PACK OF 72 RETROSPOT CAKE CASES,9,2023-03-04,39.74,10291,United Kingdom,357.66,357.66,2023,3,4,Saturday
C556971,ST34652,WHITE METAL LANTERN,9,2023-03-17,43.37,10795,France,390.33,390.33,2023,3,17,Friday
C577858,ST66587,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-04-20,42.44,10450,United Kingdom,127.32,127.32,2023,4,20,Thursday
C546407,ST79323,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-12-15,50.55,10489,EIRE,151.64999999999998,151.64999999999998,2023,12,15,Friday
C563625,ST20476,AIRLINE BAG VINTAGE JET SET,8,2023-05-11,21.28,10108,Switzerland,170.24,170.24,2023,5,11,Thursday
C570864,ST81623,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-10-18,53.75,10306,United Kingdom,268.75,268.75,2023,10,18,Wednesday
C570491,ST35692,SET OF 4 PANTRY JELLY MOULDS,8,2023-08-31,39.09,10869,United Kingdom,312.72,312.72,2023,8,31,Thursday
C546587,ST74258,SKULL SHOULDER BAG,6,2023-02-03,54.53,10519,United Kingdom,327.18,327.18,2023,2,3,Friday
C579659,ST22460,CREAM CUPID HEARTS COAT HANGER,3,2023-08-02,15.65,10879,Germany,46.95,46.95,2023,8,2,Wednesday
C556565,ST88749,LARGE POPCORN HOLDER,1,2023-03-07,9.71,10981,United Kingdom,9.71,9.71,2023,3,7,Tuesday
C571413,ST20581,SET 7 BABUSHKA NESTING BOXES,5,2023-07-15,52.04,10678,United Kingdom,260.2,260.2,2023,7,15,Saturday
C572259,ST25110,AIRLINE BAG VINTAGE WORLD CHAMPION,10,2023-05-17,38.74,10499,United Kingdom,387.4,387.40000000000003,2023,5,17,Wednesday
C537927,ST76717,POPPY'S PLAYHOUSE BEDROOM,81,2023-04-23,38.2,10728,Portugal,3094.2000000000003,3094.2000000000003,2023,4,23,Sunday
C549246,ST95016,POPPY'S PLAYHOUSE KITCHEN,7,2023-04-26,45.39,10922,United Kingdom,317.73,317.73,2023,4,26,Wednesday
C565128,ST18071,SET 7 BABUSHKA NESTING BOXES,12,2023-12-04,26.84,10988,United Kingdom,322.08,322.08,2023,12,4,Monday
C542483,ST42595,HAND WARMER RED POLKA DOT,10,2023-04-09,44.29,10985,United Kingdom,442.9,442.9,2023,4,9,Sunday
C544371,ST55315,HOME BUILDING BLOCK WORD,63,2023-03-14,47.02,10765,United Kingdom,2962.26,2962.26,2023,3,14,Tuesday
C569933,ST34295,RECIPE BOX WITH METAL HEART,88,2023-12-22,23.97,10186,United Kingdom,2109.36,2109.3599999999997,2023,12,22,Friday
C547315,ST16317,RED WOOLLY HOTTIE WHITE HEART,27,2023-03-15,37.11,10880,United Kingdom,1001.97,1001.97,2023,3,15,Wednesday
C566560,ST94318,VINTAGE PAISLEY STATIONERY SET,8,2023-06-20,45.41,10453,Netherlands,363.28,363.28,2023,6,20,Tuesday
C554133,ST82992,RED WOOLLY HOTTIE WHITE HEART,7,2023-10-30,15.31,10901,Channel Islands,107.17,107.17,2023,10,30,Monday
C565124,ST40919,SKULL SHOULDER BAG,6,2023-09-25,40.86,10887,United Kingdom,245.16,245.16,2023,9,25,Monday
C570045,ST64316,WHITE BUTTERFLY T-LIGHT HOLDER,10,2023-08-04,4.14,10147,United Kingdom,41.4,41.4,2023,8,4,Friday
C561677,ST59751,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-12-23,15.32,10529,United Kingdom,183.84,183.84,2023,12,23,Saturday
C545243,ST23502,POPPY'S PLAYHOUSE KITCHEN,8,2023-03-12,37.3,10863,United Kingdom,298.4,298.4,2023,3,12,Sunday
C559824,ST36343,HAND WARMER RED POLKA DOT,7,2023-10-22,19.69,10755,United Kingdom,137.83,137.83,2023,10,22,Sunday
C565197,ST52330,LUNCH BAG RED RETROSPOT,10,2023-07-20,48.21,10027,United Kingdom,482.1,482.1,2023,7,20,Thursday
C553195,ST77690,LUNCH BAG SUKI DESIGN,6,2023-05-26,52.72,10925,United Kingdom,316.32,316.32,2023,5,26,Friday
C557857,ST26326,BOX OF VINTAGE ALPHABET BLOCKS,11,2023-03-12,46.04,10688,Germany,506.44,506.44,2023,3,12,Sunday
C558259,ST73796,CHOCOLATE HOT WATER BOTTLE,9,2023-10-15,37.18,10902,Germany,334.62,334.62,2023,10,15,Sunday
C540534,ST48469,VINTAGE PAISLEY STATIONERY SET,5,2023-01-09,20.22,10042,United Kingdom,101.1,101.1,2023,1,9,Monday
C570190,ST65622,CREAM CUPID HEARTS COAT HANGER,7,2023-11-17,24.56,10962,United Kingdom,171.92,171.92,2023,11,17,Friday
C559025,ST74515,LARGE POPCORN HOLDER,1,2023-02-07,18.01,10119,Netherlands,18.01,18.01,2023,2,7,Tuesday
C548090,ST80156,POPPY'S PLAYHOUSE KITCHEN,6,2023-06-09,51.49,10217,Portugal,308.94,308.94,2023,6,9,Friday
C580266,ST25951,MASON JAR CANDLE HOLDER,8,2023-02-28,42.47,10401,United Kingdom,339.76,339.76,2023,2,28,Tuesday
C539746,ST16576,SAVE THE WHALE COTTON BAG,24,2023-04-27,40.29,10258,United Kingdom,966.96,966.96,2023,4,27,Thursday
C569801,ST26983,RED WOOLLY HOTTIE WHITE HEART,7,2023-07-25,33.52,10999,United Kingdom,234.64,234.64000000000001,2023,7,25,Tuesday
C577253,ST74609,LUNCH BAG PINK POLKADOT,11,2023-09-23,14.11,10257,United Kingdom,155.20999999999998,155.20999999999998,2023,9,23,Saturday
C571978,ST14162,SET OF 3 CAKE TINS PANTRY DESIGN,5,2023-10-15,34.78,10220,United Kingdom,173.9,173.9,2023,10,15,Sunday
C555920,ST14775,BOX OF VINTAGE JIGSAW BLOCKS,1,2023-03-12,48.26,10808,United Kingdom,48.26,48.26,2023,3,12,Sunday
C574080,ST81079,SET 7 BABUSHKA NESTING BOXES,9,2023-05-17,3.42,10706,United Kingdom,30.78,30.78,2023,5,17,Wednesday
C578440,ST71163,VINTAGE PAISLEY STATIONERY SET,8,2023-02-06,52.64,10976,United Kingdom,421.12,421.12,2023,2,6,Monday
C553051,ST51553,POPPY'S PLAYHOUSE BEDROOM,72,2023-08-18,52.56,10921,Switzerland,3784.32,3784.32,2023,8,18,Friday
C571415,ST26550,PINK CHERRY LIGHTS,1,2023-10-14,6.63,10259,United Kingdom,6.63,6.63,2023,10,14,Saturday
C543824,ST69031,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2023-11-30,52.6,10065,United Kingdom,263.0,263.0,2023,11,30,Thursday
C553692,ST74395,POPPY'S PLAYHOUSE BEDROOM,7,2023-02-02,14.25,10518,United Kingdom,99.75,99.75,2023,2,2,Thursday
C548658,ST41386,BOX OF VINTAGE ALPHABET BLOCKS,6,2023-10-18,20.6,10322,United Kingdom,123.6,123.60000000000001,2023,10,18,Wednesday
C579882,ST68640,PINK CHERRY LIGHTS,83,2023-06-16,30.06,10978,United Kingdom,2494.98,2494.98,2023,6,16,Friday
C574493,ST78375,AIRLINE BAG VINTAGE WORLD CHAMPION,3,2023-12-21,49.34,10647,United Kingdom,148.02,148.02,2023,12,21,Thursday
C564322,ST44196,RECIPE BOX WITH METAL HEART,8,2023-08-12,36.73,10861,United Kingdom,293.84,293.84,2023,8,12,Saturday
C546516,ST55896,HOME BUILDING BLOCK WORD,12,2023-03-21,24.86,10646,United Kingdom,298.32,298.32,2023,3,21,Tuesday
C564177,ST28150,LUNCH BAG SUKI DESIGN,4,2023-11-02,23.2,10213,United Kingdom,92.8,92.8,2023,11,2,Thursday
C536873,ST53957,ASSORTED COLOUR BIRD ORNAMENT,82,2023-03-03,13.19,10878,Germany,1081.58,1081.58,2023,3,3,Friday
C540322,ST48452,LUNCH BAG RED RETROSPOT,95,2023-02-02,4.12,10565,United Kingdom,391.4,391.40000000000003,2023,2,2,Thursday
C568063,ST43992,CREAM CUPID HEARTS COAT HANGER,2,2023-12-06,15.08,10896,United Kingdom,30.16,30.16,2023,12,6,Wednesday
C557067,ST93174,CREAM CUPID HEARTS COAT HANGER,54,2023-07-04,41.01,10774,United Kingdom,2214.54,2214.54,2023,7,4,Tuesday
C549815,ST26111,HOME BUILDING BLOCK WORD,10,2023-03-13,31.39,10800,United Kingdom,313.9,313.9,2023,3,13,Monday
C558205,ST17342,LUNCH BAG RED RETROSPOT,4,2023-05-18,5.57,10547,United Kingdom,22.28,22.28,2023,5,18,Thursday
C568823,ST65766,VINTAGE PAISLEY STATIONERY SET,7,2023-08-08,27.12,10970,Channel Islands,189.84,189.84,2023,8,8,Tuesday
C580975,ST69649,SMALL POPCORN HOLDER,9,2023-01-09,49.38,10903,Belgium,444.42,444.42,2023,1,9,Monday
C544620,ST32430,MASON JAR CANDLE HOLDER,12,2023-11-12,3.62,10589,United Kingdom,43.44,43.44,2023,11,12,Sunday
C578747,ST44840,SAVE THE WHALE COTTON BAG,1,2023-04-24,1.86,10330,Spain,1.86,1.86,2023,4,24,Monday
C561129,ST44673,LUNCH BAG RED RETROSPOT,1,2023-02-02,15.44,10227,United Kingdom,15.44,15.44,2023,2,2,Thursday
C545734,ST96244,POPPY'S PLAYHOUSE KITCHEN,52,2023-10-16,3.44,10880,Switzerland,178.88,178.88,2023,10,16,Monday
C564861,ST59320,LARGE POPCORN HOLDER,7,2023-08-12,14.53,10815,United Kingdom,101.71,101.71,2023,8,12,Saturday
C546873,ST36382,LUNCH BAG PINK POLKADOT,12,2023-07-16,23.87,10271,United Kingdom,286.44,286.44,2023,7,16,Sunday
C536656,ST71794,IVORY KNITTED MUG COZY,4,2023-01-06,47.02,10529,United Kingdom,188.08,188.08,2023,1,6,Friday
C581494,ST68269,LUNCH BAG PINK POLKADOT,8,2023-09-29,25.36,10377,United Kingdom,202.88,202.88,2023,9,29,Friday
C559431,ST99515,GLASS HANGING T-LIGHT HOLDER,2,2023-12-07,11.93,10451,Germany,23.86,23.86,2023,12,7,Thursday
C545829,ST29968,AIRLINE BAG VINTAGE WORLD CHAMPION,6,2023-02-17,52.47,10651,Switzerland,314.82,314.82,2023,2,17,Friday
C553707,ST82031,MASON JAR CANDLE HOLDER,11,2023-08-07,12.62,10592,United Kingdom,138.82,138.82,2023,8,7,Monday
C577382,ST87203,LARGE POPCORN HOLDER,34,2023-12-19,52.53,10518,Germany,1786.02,1786.02,2023,12,19,Tuesday
C554175,ST96275,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-06-15,15.35,10367,Germany,92.1,92.1,2023,6,15,Thursday
C562717,ST17352,POPPY'S PLAYHOUSE BEDROOM,6,2023-02-10,39.29,10690,United Kingdom,235.74,235.74,2023,2,10,Friday
C541061,ST73624,SET OF 3 CAKE TINS PANTRY DESIGN,84,2023-09-20,22.55,10807,United Kingdom,1894.2,1894.2,2023,9,20,Wednesday
C546146,ST66621,VINTAGE PAISLEY STATIONERY SET,8,2023-12-12,42.37,10489,United Kingdom,338.96,338.96,2023,12,12,Tuesday
C543271,ST37767,RED WOOLLY HOTTIE WHITE HEART,4,2023-07-06,20.01,10029,United Kingdom,80.04,80.04,2023,7,6,Thursday
C551791,ST75759,SAVE THE WHALE COTTON BAG,61,2023-10-15,8.07,10366,United Kingdom,492.27,492.27000000000004,2023,10,15,Sunday
C538079,ST14154,SKULL SHOULDER BAG,2,2023-01-27,29.35,10063,United Kingdom,58.7,58.7,2023,1,27,Friday
C577975,ST63075,SMALL POPCORN HOLDER,12,2023-09-30,5.04,10587,United Kingdom,60.48,60.480000000000004,2023,9,30,Saturday
C576966,ST51601,BOX OF 6 ASSORTED COLOUR TEASPOONS,47,2023-06-27,44.13,10400,United Kingdom,2074.11,2074.11,2023,6,27,Tuesday
C538507,ST88274,IVORY KNITTED MUG COZY,1,2023-02-16,22.48,10052,Netherlands,22.48,22.48,2023,2,16,Thursday
C581010,ST49247,LUNCH BAG SUKI DESIGN,2,2023-09-14,33.47,10344,United Kingdom,66.94,66.94,2023,9,14,Thursday
C544405,ST32538,VINTAGE PAISLEY STATIONERY SET,4,2023-05-23,15.97,10676,United Kingdom,63.88,63.88,2023,5,23,Tuesday
C555775,ST25660,LUNCH BAG PINK POLKADOT,11,2023-03-30,54.8,10156,United Kingdom,602.8,602.8,2023,3,30,Thursday
C558477,ST47231,PACK OF 72 RETROSPOT CAKE CASES,9,2023-02-17,47.9,10327,United Kingdom,431.1,431.09999999999997,2023,2,17,Friday
C559616,ST91585,SAVE THE WHALE COTTON BAG,12,2023-10-24,5.91,10572,United Kingdom,70.92,70.92,2023,10,24,Tuesday
C577882,ST38675,AIRLINE BAG VINTAGE JET SET,23,2023-07-29,7.68,10995,United Kingdom,176.64,176.64,2023,7,29,Saturday
C571932,ST94621,SMALL POPCORN HOLDER,28,2023-08-05,35.19,10535,United Kingdom,985.32,985.3199999999999,2023,8,5,Saturday
C571958,ST52014,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2023-12-23,34.64,10106,United Kingdom,415.68,415.68,2023,12,23,Saturday
C580677,ST11032,GLASS STAR FROSTED T-LIGHT HOLDER,11,2023-09-09,52.89,10149,United Kingdom,581.79,581.79,2023,9,9,Saturday
C555172,ST60094,WHITE METAL LANTERN,3,2023-03-22,27.81,10288,United Kingdom,83.42999999999999,83.42999999999999,2023,3,22,Wednesday
C571033,ST37051,HAND WARMER UNION JACK,5,2023-11-09,16.96,10108,United Kingdom,84.80000000000001,84.80000000000001,2023,11,9,Thursday
C549592,ST62397,WHITE METAL LANTERN,1,2023-08-31,32.84,10655,United Kingdom,32.84,32.84,2023,8,31,Thursday
C575652,ST43991,SET 7 BABUSHKA NESTING BOXES,48,2023-11-13,33.81,10179,United Kingdom,1622.88,1622.88,2023,11,13,Monday
C578646,ST38421,HOME BUILDING BLOCK WORD,26,2023-01-07,22.0,10103,United Kingdom,572.0,572.0,2023,1,7,Saturday
C566929,ST90302,SMALL POPCORN HOLDER,1,2023-05-24,3.52,10116,EIRE,3.52,3.52,2023,5,24,Wednesday
C555422,ST19786,WHITE BUTTERFLY T-LIGHT HOLDER,10,2023-07-27,39.79,10107,United Kingdom,397.9,397.9,2023,7,27,Thursday
C559668,ST71031,IVORY KNITTED MUG COZY,86,2023-10-15,34.54,10321,Germany,2970.44,2970.44,2023,10,15,Sunday
C552307,ST30381,RED WOOLLY HOTTIE WHITE HEART,93,2023-07-20,16.64,10258,Germany,1547.52,1547.52,2023,7,20,Thursday
C581519,ST89639,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-11-27,54.35,10838,United Kingdom,163.05,163.05,2023,11,27,Monday
C563214,ST76619,RED WOOLLY HOTTIE WHITE HEART,6,2023-04-08,15.4,10010,United Kingdom,92.4,92.4,2023,4,8,Saturday
C544248,ST94823,HAND WARMER RED POLKA DOT,3,2023-05-10,35.75,10304,United Kingdom,107.25,107.25,2023,5,10,Wednesday
C551484,ST36862,LUNCH BAG SUKI DESIGN,12,2023-04-04,23.43,10429,United Kingdom,281.16,281.15999999999997,2023,4,4,Tuesday
C573291,ST58567,WHITE BUTTERFLY T-LIGHT HOLDER,75,2023-06-17,11.92,10276,United Kingdom,894.0,894.0,2023,6,17,Saturday
C581001,ST97056,IVORY KNITTED MUG COZY,3,2023-11-18,38.91,10873,United Kingdom,116.73,116.72999999999999,2023,11,18,Saturday
C566317,ST73526,LUNCH BAG PINK POLKADOT,9,2023-03-27,47.36,10841,United Kingdom,426.24,426.24,2023,3,27,Monday
C563421,ST51850,CREAM CUPID HEARTS COAT HANGER,92,2023-07-22,41.59,10436,United Kingdom,3826.28,3826.28,2023,7,22,Saturday
C559627,ST51718,PACK OF 72 RETROSPOT CAKE CASES,11,2023-06-06,48.39,10898,EIRE,532.29,532.29,2023,6,6,Tuesday
C574124,ST66496,PINK CHERRY LIGHTS,2,2023-05-26,25.38,10274,United Kingdom,50.76,50.76,2023,5,26,Friday
C555859,ST43676,AIRLINE BAG VINTAGE WORLD CHAMPION,8,2023-03-27,13.83,10305,Belgium,110.64,110.64,2023,3,27,Monday
C567451,ST51414,LARGE POPCORN HOLDER,1,2023-10-07,36.46,10545,Switzerland,36.46,36.46,2023,10,7,Saturday
C571621,ST64804,ASSORTED COLOUR BIRD ORNAMENT,80,2023-05-09,51.24,10638,Switzerland,4099.2,4099.2,2023,5,9,Tuesday
C572626,ST90531,LUNCH BAG PINK POLKADOT,4,2023-01-20,5.71,10612,EIRE,22.84,22.84,2023,1,20,Friday
C569787,ST10115,BLUE CHERRY LIGHTS,1,2023-03-21,9.09,10473,United Kingdom,9.09,9.09,2023,3,21,Tuesday
C539458,ST27000,SMALL POPCORN HOLDER,1,2023-03-23,51.38,10533,United Kingdom,51.38,51.38,2023,3,23,Thursday
C580954,ST80009,PACK OF 72 RETROSPOT CAKE CASES,9,2023-09-23,20.38,10540,United Kingdom,183.42,183.42,2023,9,23,Saturday
C542224,ST42018,BLUE CHERRY LIGHTS,86,2023-01-20,1.29,10421,United Kingdom,110.94,110.94,2023,1,20,Friday
C576344,ST76962,GLASS HANGING T-LIGHT HOLDER,30,2023-04-21,36.18,10636,EIRE,1085.4,1085.4,2023,4,21,Friday
C563731,ST65242,LUNCH BAG SUKI DESIGN,1,2023-10-24,16.98,10441,Channel Islands,16.98,16.98,2023,10,24,Tuesday
C581435,ST16146,IVORY KNITTED MUG COZY,8,2023-11-20,27.77,10277,United Kingdom,222.16,222.16,2023,11,20,Monday
C579771,ST30590,SET OF 4 PANTRY JELLY MOULDS,3,2023-08-28,30.37,10967,United Kingdom,91.11,91.11,2023,8,28,Monday
C551089,ST80136,SKULL SHOULDER BAG,10,2023-08-24,42.99,10714,United Kingdom,429.9,429.90000000000003,2023,8,24,Thursday
C580258,ST68539,SKULL SHOULDER BAG,8,2023-09-19,25.65,10986,United Kingdom,205.2,205.2,2023,9,19,Tuesday
C577263,ST19421,IVORY KNITTED MUG COZY,12,2023-07-19,19.23,10730,United Kingdom,230.76,230.76,2023,7,19,Wednesday
C560119,ST50688,GLASS HANGING T-LIGHT HOLDER,47,2023-12-31,27.21,10038,United Kingdom,1278.87,1278.8700000000001,2023,12,31,Sunday
C564490,ST49231,CREAM CUPID HEARTS COAT HANGER,6,2023-09-20,48.21,10615,France,289.26,289.26,2023,9,20,Wednesday
C541036,ST16633,MASON JAR CANDLE HOLDER,11,2023-07-04,28.94,10143,United Kingdom,318.34000000000003,318.34000000000003,2023,7,4,Tuesday
C559308,ST44389,BLUE CHERRY LIGHTS,8,2023-12-16,28.46,10826,Netherlands,227.68,227.68,2023,12,16,Saturday
C573867,ST89462,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,11,2023-10-25,2.03,10233,United Kingdom,22.33,22.33,2023,10,25,Wednesday
C571276,ST79249,SET 7 BABUSHKA NESTING BOXES,12,2023-02-21,39.51,10904,EIRE,474.12,474.12,2023,2,21,Tuesday
C550394,ST56326,PINK CHERRY LIGHTS,41,2023-12-04,23.83,10915,United Kingdom,977.03,977.03,2023,12,4,Monday
C567738,ST90343,SKULL SHOULDER BAG,24,2023-09-29,48.31,10159,EIRE,1159.44,1159.44,2023,9,29,Friday
C536678,ST24409,LUNCH BAG RED RETROSPOT,8,2023-04-24,53.1,10460,United Kingdom,424.8,424.8,2023,4,24,Monday
C572435,ST45374,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-09-30,24.61,10050,United Kingdom,147.66,147.66,2023,9,30,Saturday
