InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
C544257,ST21745,MASON JAR CANDLE HOLDER,2,2023-01-20,39.76,10569,Germany,79.52
C536710,ST22655,SMALL POPCORN HOLDER,1,2023-01-05,32.91,10233,United Kingdom,32.91
C574850,ST39870,SKULL SHOULDER BAG,3,2023-11-27,37.87,10180,EIRE,113.60999999999999
C543583,ST71177,GLASS HANGING T-LIGHT HOLDER,6,2023-07-18,24.63,10783,United Kingdom,147.78
C555189,ST51463,HAND WARMER RED POLKA DOT,9,2023-07-28,39.56,10454,United Kingdom,356.04
C573285,ST55638,WHITE METAL LANTERN,5,2023-08-20,25.8,10038,Italy,129.0
C536988,ST12617,BOX OF VINTAGE JIGSAW BLOCKS,60,2023-04-11,35.08,10161,United Kingdom,2104.7999999999997
C551281,ST25249,POPPY'S PLAYHOUSE KITCHEN,1,2023-04-02,43.5,10108,Netherlands,43.5
C553827,ST56483,SAVE THE WHALE COTTON BAG,2,2023-03-25,34.96,10723,United Kingdom,69.92
C546267,ST58596,HAND WARMER RED POLKA DOT,3,2023-09-17,47.64,10703,United Kingdom,142.92000000000002
C539227,ST81069,VINTAGE PAISLEY STATIONERY SET,1,2023-02-22,38.8,10078,EIRE,38.8
C539595,ST39694,WHITE BUTTERFLY T-LIGHT HOLDER,6,2023-06-25,33.4,10580,Netherlands,200.39999999999998
C542518,ST22805,HOME BUILDING BLOCK WORD,23,2023-07-22,30.55,10351,United Kingdom,702.65
C559319,ST62750,HAND WARMER RED POLKA DOT,90,2023-12-12,22.1,10309,United Kingdom,1989.0000000000002
C546597,ST12144,SET 7 BABUSHKA NESTING BOXES,5,2023-10-31,15.04,10549,Germany,75.19999999999999
C552847,ST48880,AIRLINE BAG VINTAGE JET SET,6,2023-09-04,10.22,10949,EIRE,61.32000000000001
C553665,ST40038,AIRLINE BAG VINTAGE JET SET,10,2023-11-13,24.83,10622,United Kingdom,248.29999999999998
C561160,ST20803,WHITE METAL LANTERN,7,2023-03-03,31.65,10583,France,221.54999999999998
C557723,ST55649,VINTAGE PAISLEY STATIONERY SET,12,2023-08-03,49.17,10710,United Kingdom,590.04
C559176,ST54051,KNITTED UNION FLAG HOT WATER BOTTLE,7,2023-11-14,14.11,10130,United Kingdom,98.77
C577962,ST13431,PARTY BUNTING,11,2023-02-26,18.84,10305,United Kingdom,207.24
C556936,ST77248,WHITE BUTTERFLY T-LIGHT HOLDER,6,2023-06-05,35.76,10284,United Kingdom,214.56
C540505,ST27821,VINTAGE PAISLEY STATIONERY SET,71,2023-12-15,14.05,10960,Switzerland,997.5500000000001
C550071,ST56218,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2023-06-03,51.18,10656,United Kingdom,460.62
C544693,ST23116,LUNCH BAG PINK POLKADOT,9,2023-02-28,50.87,10092,Switzerland,457.83
C563918,ST13235,SAVE THE WHALE COTTON BAG,3,2023-03-15,50.28,10393,United Kingdom,150.84
C580005,ST84860,LARGE POPCORN HOLDER,12,2023-08-07,32.02,10348,Germany,384.24
C545951,ST61669,RED WOOLLY HOTTIE WHITE HEART,5,2023-04-10,22.59,10750,France,112.95
C571156,ST78928,ASSORTED COLOUR BIRD ORNAMENT,10,2023-11-20,3.34,10212,United Kingdom,33.4
C562156,ST64146,SET 7 BABUSHKA NESTING BOXES,99,2023-11-23,24.62,10455,United Kingdom,2437.38
C542503,ST94806,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-10-03,2.01,10812,United Kingdom,4.02
C569095,ST40466,RECIPE BOX WITH METAL HEART,9,2023-10-06,32.77,10041,EIRE,294.93
C558176,ST42653,WHITE METAL LANTERN,11,2023-08-03,51.44,10858,France,565.8399999999999
C537743,ST82877,GLASS HANGING T-LIGHT HOLDER,9,2023-11-09,49.73,10066,United Kingdom,447.57
C570691,ST93967,HOME BUILDING BLOCK WORD,43,2023-06-12,1.87,10163,EIRE,80.41000000000001
C544630,ST61029,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-07-02,46.08,10387,United Kingdom,230.39999999999998
C559533,ST22160,LARGE POPCORN HOLDER,80,2023-04-03,45.75,10050,United Kingdom,3660.0
C579680,ST89692,PACK OF 72 RETROSPOT CAKE CASES,10,2023-12-20,3.73,10092,EIRE,37.3
C565309,ST74514,BOX OF VINTAGE JIGSAW BLOCKS,9,2023-03-18,20.93,10449,United Kingdom,188.37
C575004,ST10092,LUNCH BAG SUKI DESIGN,5,2023-08-25,41.27,10773,France,206.35000000000002
C547170,ST79198,POPPY'S PLAYHOUSE BEDROOM,2,2023-07-04,53.4,10535,United Kingdom,106.8
C546017,ST72669,LARGE POPCORN HOLDER,1,2023-08-13,21.29,10129,United Kingdom,21.29
C546798,ST78588,SAVE THE WHALE COTTON BAG,75,2023-09-18,26.33,10445,United Kingdom,1974.7499999999998
C543217,ST76387,SAVE THE WHALE COTTON BAG,12,2023-06-07,45.16,10183,United Kingdom,541.92
C553611,ST88114,POPPY'S PLAYHOUSE KITCHEN,8,2023-01-23,28.53,10945,Germany,228.24
C573739,ST48860,MASON JAR CANDLE HOLDER,8,2023-06-17,38.27,10166,United Kingdom,306.16
C559796,ST19092,LOVE BUILDING BLOCK WORD,100,2023-11-07,20.54,10125,United Kingdom,2054.0
C547525,ST80038,SMALL POPCORN HOLDER,8,2023-08-12,46.25,10487,United Kingdom,370.0
C559933,ST54050,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-03-12,18.84,10580,United Kingdom,113.03999999999999
C553620,ST40066,PARTY BUNTING,97,2023-02-03,32.67,10928,France,3168.9900000000002
C549472,ST39991,KNITTED UNION FLAG HOT WATER BOTTLE,10,2023-05-18,53.24,10067,United Kingdom,532.4
C571858,ST94776,SKULL SHOULDER BAG,50,2023-02-22,6.59,10163,United Kingdom,329.5
C552660,ST59883,CREAM CUPID HEARTS COAT HANGER,9,2023-12-18,39.93,10372,Netherlands,359.37
C553598,ST83629,GLASS HANGING T-LIGHT HOLDER,4,2023-07-08,37.06,10785,United Kingdom,148.24
C569096,ST57668,GLASS STAR FROSTED T-LIGHT HOLDER,8,2023-08-06,16.26,10046,France,130.08
C570009,ST63913,PARTY BUNTING,12,2023-02-12,18.62,10968,United Kingdom,223.44
C567445,ST26411,GLASS STAR FROSTED T-LIGHT HOLDER,77,2023-12-09,36.37,10388,United Kingdom,2800.49
C539356,ST24163,SAVE THE WHALE COTTON BAG,6,2023-12-11,28.85,10308,Spain,173.10000000000002
C579267,ST97134,SKULL SHOULDER BAG,8,2023-05-07,14.92,10981,Germany,119.36
C539154,ST56922,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-07-06,30.07,10595,United Kingdom,60.14
C537000,ST95997,PARTY BUNTING,1,2023-01-29,53.11,10648,United Kingdom,53.11
C570399,ST46244,RECIPE BOX WITH METAL HEART,7,2023-11-01,13.45,10729,United Kingdom,94.14999999999999
C541774,ST72077,CHOCOLATE HOT WATER BOTTLE,6,2023-07-24,30.38,10539,United Kingdom,182.28
C555502,ST89256,WHITE METAL LANTERN,52,2023-04-09,30.85,10617,France,1604.2
C571935,ST78377,BOX OF VINTAGE ALPHABET BLOCKS,8,2023-05-08,1.74,10948,United Kingdom,13.92
C551368,ST24698,FELTCRAFT PRINCESS CHARLOTTE DOLL,31,2023-01-15,15.99,10482,United Kingdom,495.69
C561764,ST60917,PACK OF 72 RETROSPOT CAKE CASES,12,2023-03-18,3.19,10519,Spain,38.28
C541663,ST94385,LUNCH BAG SUKI DESIGN,7,2023-03-27,15.65,10541,United Kingdom,109.55
C537691,ST10020,PINK CHERRY LIGHTS,58,2023-09-13,49.6,10409,United Kingdom,2876.8
C578788,ST18212,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-01-17,52.68,10353,Spain,52.68
C546329,ST25452,LARGE POPCORN HOLDER,71,2023-12-01,10.87,10542,France,771.77
C575902,ST10611,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-11-11,31.07,10125,United Kingdom,279.63
C538995,ST29617,AIRLINE BAG VINTAGE WORLD CHAMPION,5,2023-11-07,9.69,10768,United Kingdom,48.449999999999996
C578171,ST50459,LARGE POPCORN HOLDER,5,2023-07-29,19.76,10975,United Kingdom,98.80000000000001
C577964,ST87574,PACK OF 72 RETROSPOT CAKE CASES,1,2023-01-19,38.94,10347,United Kingdom,38.94
C546019,ST31826,BLUE CHERRY LIGHTS,38,2023-05-31,7.66,10697,United Kingdom,291.08
C577315,ST64191,CHOCOLATE HOT WATER BOTTLE,1,2023-04-27,26.43,10065,EIRE,26.43
C580988,ST65066,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-05-15,9.08,10924,Switzerland,36.32
C578596,ST71571,SET OF 4 PANTRY JELLY MOULDS,4,2023-03-04,38.14,10951,France,152.56
C558828,ST21174,LUNCH BAG PINK POLKADOT,81,2023-03-05,17.42,10041,United Kingdom,1411.0200000000002
C564132,ST83890,ASSORTED COLOUR BIRD ORNAMENT,12,2023-08-04,18.48,10655,France,221.76
C580879,ST45285,MASON JAR CANDLE HOLDER,100,2023-06-06,53.58,10527,United Kingdom,5358.0
C541559,ST39284,PARTY BUNTING,11,2023-11-27,31.85,10492,United Kingdom,350.35
C568726,ST93433,CHOCOLATE HOT WATER BOTTLE,3,2023-02-20,37.23,10432,United Kingdom,111.69
C540560,ST13869,BOX OF VINTAGE ALPHABET BLOCKS,6,2023-10-01,18.63,10410,United Kingdom,111.78
C577973,ST46957,LOVE BUILDING BLOCK WORD,8,2023-02-14,1.6,10941,Netherlands,12.8
C542518,ST86792,SET OF 3 CAKE TINS PANTRY DESIGN,49,2023-01-09,25.64,10691,United Kingdom,1256.3600000000001
C543128,ST20184,PACK OF 72 RETROSPOT CAKE CASES,11,2023-02-16,23.64,10969,United Kingdom,260.04
C570549,ST14697,MASON JAR CANDLE HOLDER,6,2023-03-03,18.68,10235,Portugal,112.08
C538241,ST58506,GLASS STAR FROSTED T-LIGHT HOLDER,11,2023-08-04,33.86,10093,United Kingdom,372.46
C555838,ST27984,POPPY'S PLAYHOUSE KITCHEN,4,2023-10-21,18.44,10843,France,73.76
C551897,ST60869,LUNCH BAG RED RETROSPOT,5,2023-07-04,9.26,10893,United Kingdom,46.3
C574731,ST10477,AIRLINE BAG VINTAGE WORLD CHAMPION,55,2023-11-16,52.81,10367,United Kingdom,2904.55
C574735,ST96907,AIRLINE BAG VINTAGE WORLD CHAMPION,10,2023-01-07,9.28,10563,Netherlands,92.8
C543921,ST94401,PINK CHERRY LIGHTS,10,2023-03-13,42.71,10531,United Kingdom,427.1
C548755,ST72746,WHITE HANGING HEART T-LIGHT HOLDER,10,2023-08-07,38.57,10706,United Kingdom,385.7
C579430,ST39989,PINK CHERRY LIGHTS,9,2023-03-12,50.17,10490,United Kingdom,451.53000000000003
C577795,ST20301,AIRLINE BAG VINTAGE WORLD CHAMPION,5,2023-10-15,45.09,10199,United Kingdom,225.45000000000002
C561832,ST87619,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2023-04-02,23.46,10035,United Kingdom,281.52
C555672,ST68647,BOX OF VINTAGE ALPHABET BLOCKS,11,2023-07-08,27.13,10225,United Kingdom,298.43
C555395,ST30422,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,9,2023-06-13,47.53,10348,United Kingdom,427.77
C554158,ST75847,WHITE METAL LANTERN,8,2023-11-28,2.66,10247,Germany,21.28
C557379,ST78967,SET OF 3 CAKE TINS PANTRY DESIGN,59,2023-10-17,49.68,10711,United Kingdom,2931.12
C568943,ST86094,MASON JAR CANDLE HOLDER,3,2023-08-08,24.72,10148,United Kingdom,74.16
C561031,ST18981,MASON JAR CANDLE HOLDER,79,2023-08-20,31.99,10532,United Kingdom,2527.21
C544354,ST30703,BOX OF 6 ASSORTED COLOUR TEASPOONS,7,2023-07-02,32.39,10047,Belgium,226.73000000000002
C550720,ST98345,IVORY KNITTED MUG COZY,84,2023-11-16,21.25,10596,Netherlands,1785.0
C559830,ST42515,SET OF 4 PANTRY JELLY MOULDS,4,2023-05-16,21.68,10222,Germany,86.72
C546196,ST94691,MASON JAR CANDLE HOLDER,12,2023-07-12,28.07,10670,Spain,336.84000000000003
C572070,ST58813,RED WOOLLY HOTTIE WHITE HEART,11,2023-10-28,14.82,10816,United Kingdom,163.02
C570974,ST81528,LUNCH BAG PINK POLKADOT,9,2023-07-04,48.73,10499,United Kingdom,438.57
C560418,ST26157,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-01-16,17.8,10539,United Kingdom,89.0
C555588,ST21123,LUNCH BAG PINK POLKADOT,87,2023-04-02,40.96,10342,United Kingdom,3563.52
C579201,ST16852,CREAM CUPID HEARTS COAT HANGER,4,2023-01-10,0.91,10830,United Kingdom,3.64
C579598,ST22840,HAND WARMER RED POLKA DOT,80,2023-06-24,18.43,10252,United Kingdom,1474.4
C547688,ST50091,MASON JAR CANDLE HOLDER,3,2023-11-22,15.97,10475,Norway,47.910000000000004
C568630,ST14900,SET OF 4 PANTRY JELLY MOULDS,50,2023-10-09,23.82,10817,France,1191.0
C539100,ST58360,ASSORTED COLOUR BIRD ORNAMENT,5,2023-12-11,39.83,10735,United Kingdom,199.14999999999998
C572040,ST62920,POPPY'S PLAYHOUSE BEDROOM,29,2023-07-03,16.86,10661,Germany,488.94
C566877,ST82825,POPPY'S PLAYHOUSE KITCHEN,80,2023-02-21,2.53,10645,United Kingdom,202.39999999999998
C550103,ST98406,SET OF 4 PANTRY JELLY MOULDS,3,2023-03-01,6.99,10584,United Kingdom,20.97
C571841,ST65358,BOX OF VINTAGE JIGSAW BLOCKS,7,2023-12-17,33.72,10135,United Kingdom,236.04
C569484,ST47721,HOME BUILDING BLOCK WORD,9,2023-10-03,27.54,10870,United Kingdom,247.85999999999999
C542067,ST63465,LUNCH BAG RED RETROSPOT,3,2023-05-05,7.89,10625,United Kingdom,23.669999999999998
C554632,ST47261,VINTAGE PAISLEY STATIONERY SET,3,2023-03-31,48.27,10871,France,144.81
C569787,ST26707,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,4,2023-06-21,47.22,10223,United Kingdom,188.88
C553771,ST16844,BOX OF VINTAGE JIGSAW BLOCKS,57,2023-09-08,8.26,10515,United Kingdom,470.82
C537466,ST56269,POPPY'S PLAYHOUSE KITCHEN,10,2023-06-19,45.86,10989,United Kingdom,458.6
C577694,ST17450,IVORY KNITTED MUG COZY,12,2023-10-14,16.29,10043,United Kingdom,195.48
C551642,ST95472,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,3,2023-08-20,48.72,10201,Spain,146.16
C547672,ST94723,PINK CHERRY LIGHTS,11,2023-10-18,39.99,10394,United Kingdom,439.89000000000004
C540816,ST21385,LUNCH BAG SUKI DESIGN,6,2023-08-07,46.78,10166,Switzerland,280.68
C579019,ST76488,HAND WARMER RED POLKA DOT,42,2023-10-06,51.37,10536,Channel Islands,2157.54
C539974,ST95359,ASSORTED COLOUR BIRD ORNAMENT,4,2023-01-17,24.1,10463,United Kingdom,96.4
C575865,ST38354,AIRLINE BAG VINTAGE WORLD CHAMPION,3,2023-04-21,12.13,10091,United Kingdom,36.39
C569452,ST98818,LUNCH BAG RED RETROSPOT,55,2023-12-15,53.93,10601,EIRE,2966.15
C557878,ST65112,GLASS STAR FROSTED T-LIGHT HOLDER,40,2023-05-29,8.78,10660,Channel Islands,351.2
C579581,ST64914,WHITE HANGING HEART T-LIGHT HOLDER,77,2023-12-18,44.87,10667,United Kingdom,3454.99
C565660,ST10457,SMALL POPCORN HOLDER,11,2023-01-04,37.1,10440,France,408.1
C538828,ST58577,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-08-21,51.66,10935,France,206.64
C576457,ST81719,ASSORTED COLOUR BIRD ORNAMENT,4,2023-10-21,5.62,10691,United Kingdom,22.48
C569156,ST98813,CHOCOLATE HOT WATER BOTTLE,9,2023-10-26,40.9,10636,United Kingdom,368.09999999999997
C559117,ST95824,HOME BUILDING BLOCK WORD,2,2023-01-02,48.38,10995,EIRE,96.76
C545553,ST88116,BLUE CHERRY LIGHTS,5,2023-07-13,53.17,10169,United Kingdom,265.85
C562278,ST52656,SMALL POPCORN HOLDER,5,2023-05-24,21.77,10913,United Kingdom,108.85
C560142,ST40430,LUNCH BAG RED RETROSPOT,2,2023-01-13,31.65,10351,United Kingdom,63.3
C558400,ST11155,HOME BUILDING BLOCK WORD,11,2023-03-07,18.12,10261,United Kingdom,199.32000000000002
C560250,ST44772,RED WOOLLY HOTTIE WHITE HEART,5,2023-10-02,43.81,10970,United Kingdom,219.05
C560859,ST58619,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-12-20,50.51,10462,Netherlands,353.57
C547567,ST75680,PINK CHERRY LIGHTS,3,2023-05-12,54.07,10221,United Kingdom,162.21
C579240,ST84660,BOX OF 6 ASSORTED COLOUR TEASPOONS,7,2023-01-12,1.0,10576,United Kingdom,7.0
C555329,ST65587,VINTAGE PAISLEY STATIONERY SET,6,2023-11-28,25.55,10492,United Kingdom,153.3
C572708,ST55169,LUNCH BAG RED RETROSPOT,4,2023-11-22,51.12,10709,United Kingdom,204.48
C542905,ST21780,MASON JAR CANDLE HOLDER,8,2023-01-19,22.22,10167,United Kingdom,177.76
C581213,ST15078,AIRLINE BAG VINTAGE JET SET,7,2023-01-27,53.53,10088,United Kingdom,374.71000000000004
C564066,ST96367,PARTY BUNTING,64,2023-09-23,14.05,10168,United Kingdom,899.2
C572416,ST70912,AIRLINE BAG VINTAGE WORLD CHAMPION,65,2023-02-09,45.22,10570,United Kingdom,2939.2999999999997
C579475,ST82995,LUNCH BAG RED RETROSPOT,5,2023-02-24,29.03,10634,United Kingdom,145.15
C578043,ST97743,BOX OF VINTAGE JIGSAW BLOCKS,6,2023-03-26,19.52,10549,United Kingdom,117.12
C538276,ST67436,AIRLINE BAG VINTAGE WORLD CHAMPION,5,2023-02-22,22.73,10354,Switzerland,113.65
C569542,ST10514,GLASS HANGING T-LIGHT HOLDER,53,2023-01-26,30.25,10242,United Kingdom,1603.25
C547676,ST46391,SET OF 3 CAKE TINS PANTRY DESIGN,3,2023-02-17,46.79,10542,United Kingdom,140.37
C539053,ST64454,SET 7 BABUSHKA NESTING BOXES,2,2023-01-08,20.65,10441,Germany,41.3
C544260,ST58530,RED WOOLLY HOTTIE WHITE HEART,9,2023-11-20,15.34,10242,United Kingdom,138.06
C576171,ST77859,FELTCRAFT PRINCESS CHARLOTTE DOLL,48,2023-08-22,45.98,10350,United Kingdom,2207.04
C552751,ST60612,WHITE METAL LANTERN,5,2023-03-17,27.44,10104,United Kingdom,137.20000000000002
C554475,ST90600,VINTAGE PAISLEY STATIONERY SET,2,2023-07-23,45.7,10597,United Kingdom,91.4
C543837,ST96004,RECIPE BOX WITH METAL HEART,10,2023-01-14,51.17,10109,Germany,511.70000000000005
C566235,ST22906,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-02-22,11.01,10817,Belgium,55.05
C548810,ST83934,SET OF 4 PANTRY JELLY MOULDS,61,2023-02-05,1.23,10952,United Kingdom,75.03
C578088,ST23750,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-02-07,48.68,10196,United Kingdom,584.16
C558702,ST26089,BLUE CHERRY LIGHTS,10,2023-04-26,34.26,10494,United Kingdom,342.59999999999997
C567642,ST47872,LUNCH BAG RED RETROSPOT,2,2023-09-02,24.07,10903,Belgium,48.14
C561848,ST43476,POPPY'S PLAYHOUSE BEDROOM,6,2023-02-10,11.46,10061,Netherlands,68.76
C566172,ST98612,SAVE THE WHALE COTTON BAG,3,2023-05-18,29.77,10369,United Kingdom,89.31
C575475,ST66236,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2023-09-14,32.01,10032,United Kingdom,192.06
C571425,ST75037,AIRLINE BAG VINTAGE JET SET,91,2023-07-20,11.73,10110,United Kingdom,1067.43
C537506,ST16029,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-06-11,41.67,10686,United Kingdom,83.34
C568949,ST46275,WHITE METAL LANTERN,4,2023-03-28,22.36,10936,United Kingdom,89.44
C559463,ST15661,LUNCH BAG SUKI DESIGN,12,2023-07-27,34.93,10733,United Kingdom,419.15999999999997
C569043,ST50698,POPPY'S PLAYHOUSE BEDROOM,8,2023-03-13,45.02,10369,United Kingdom,360.16
C557633,ST17339,RECIPE BOX WITH METAL HEART,9,2023-04-11,52.63,10937,Switzerland,473.67
C547643,ST79919,PARTY BUNTING,21,2023-06-13,27.39,10122,Channel Islands,575.19
C577062,ST73546,IVORY KNITTED MUG COZY,9,2023-10-17,11.02,10395,United Kingdom,99.17999999999999
C553777,ST62388,LUNCH BAG RED RETROSPOT,12,2023-10-10,37.9,10737,United Kingdom,454.79999999999995
C573792,ST39678,SET 7 BABUSHKA NESTING BOXES,5,2023-06-15,19.95,10981,EIRE,99.75
C549206,ST94243,HAND WARMER UNION JACK,11,2023-12-30,28.47,10184,United Kingdom,313.16999999999996
C543750,ST99133,BOX OF VINTAGE ALPHABET BLOCKS,82,2023-10-17,15.17,10912,United Kingdom,1243.94
C573346,ST49295,GLASS STAR FROSTED T-LIGHT HOLDER,10,2023-09-16,21.43,10337,United Kingdom,214.3
C571889,ST34181,ASSORTED COLOUR BIRD ORNAMENT,47,2023-12-14,25.69,10339,United Kingdom,1207.43
C543862,ST44969,PARTY BUNTING,10,2023-05-13,11.7,10024,United Kingdom,117.0
C544173,ST86928,MASON JAR CANDLE HOLDER,22,2023-05-17,16.53,10172,United Kingdom,363.66
C537114,ST78867,WHITE BUTTERFLY T-LIGHT HOLDER,8,2023-01-31,1.56,10888,United Kingdom,12.48
C562496,ST83342,HAND WARMER RED POLKA DOT,9,2023-09-11,54.94,10725,United Kingdom,494.46
C577829,ST38650,KNITTED UNION FLAG HOT WATER BOTTLE,10,2023-04-21,10.74,10221,United Kingdom,107.4
C557471,ST51536,ASSORTED COLOUR BIRD ORNAMENT,10,2023-09-24,46.35,10237,United Kingdom,463.5
C545686,ST32001,SMALL POPCORN HOLDER,3,2023-01-13,4.47,10506,EIRE,13.41
C541303,ST72943,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,4,2023-09-08,40.02,10362,United Kingdom,160.08
C562972,ST95910,BOX OF 6 ASSORTED COLOUR TEASPOONS,9,2023-05-04,42.57,10337,United Kingdom,383.13
C550822,ST41429,SMALL POPCORN HOLDER,9,2023-01-22,48.19,10609,United Kingdom,433.71
C571473,ST34670,POPPY'S PLAYHOUSE KITCHEN,10,2023-07-29,28.75,10629,United Kingdom,287.5
C563347,ST72384,AIRLINE BAG VINTAGE WORLD CHAMPION,6,2023-04-17,24.75,10992,United Kingdom,148.5
C537037,ST59666,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-04-17,34.91,10562,Germany,34.91
C541707,ST99991,CHOCOLATE HOT WATER BOTTLE,7,2023-05-09,30.55,10317,United Kingdom,213.85
C570516,ST94399,ASSORTED COLOUR BIRD ORNAMENT,9,2023-06-06,25.4,10497,United Kingdom,228.6
C581173,ST95861,FELTCRAFT PRINCESS CHARLOTTE DOLL,32,2023-04-17,54.9,10550,Germany,1756.8
C576899,ST21362,WHITE METAL LANTERN,3,2023-12-10,49.94,10250,United Kingdom,149.82
C568613,ST10834,BOX OF VINTAGE JIGSAW BLOCKS,39,2023-12-28,51.78,10335,United Kingdom,2019.42
C563264,ST28617,GLASS STAR FROSTED T-LIGHT HOLDER,68,2023-04-18,38.9,10548,United Kingdom,2645.2
C575005,ST12032,LOVE BUILDING BLOCK WORD,2,2023-08-29,53.51,10516,United Kingdom,107.02
C544804,ST63270,KNITTED UNION FLAG HOT WATER BOTTLE,86,2023-09-16,45.8,10608,Germany,3938.7999999999997
C548756,ST99983,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-02-02,31.01,10098,United Kingdom,93.03
C567724,ST89261,KNITTED UNION FLAG HOT WATER BOTTLE,9,2023-07-09,41.42,10835,United Kingdom,372.78000000000003
C567325,ST66734,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-07-28,9.49,10778,Germany,56.94
C536973,ST65162,POPPY'S PLAYHOUSE KITCHEN,7,2023-05-03,49.56,10669,United Kingdom,346.92
C539404,ST37417,IVORY KNITTED MUG COZY,11,2023-09-27,24.85,10630,United Kingdom,273.35
C562995,ST18933,PARTY BUNTING,10,2023-10-17,1.97,10577,United Kingdom,19.7
C554831,ST86886,RED WOOLLY HOTTIE WHITE HEART,89,2023-08-22,43.83,10209,United Kingdom,3900.87
C541048,ST54419,LUNCH BAG RED RETROSPOT,7,2023-12-16,27.14,10947,Norway,189.98000000000002
C571313,ST45952,POPPY'S PLAYHOUSE BEDROOM,1,2023-12-16,46.46,10048,France,46.46
C580624,ST85460,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,2023-12-03,7.92,10506,United Kingdom,79.2
C565622,ST22972,HOME BUILDING BLOCK WORD,87,2023-01-15,10.41,10689,United Kingdom,905.67
C550344,ST72116,IVORY KNITTED MUG COZY,8,2023-10-08,8.82,10890,United Kingdom,70.56
C540498,ST39259,AIRLINE BAG VINTAGE WORLD CHAMPION,5,2023-12-16,39.25,10696,United Kingdom,196.25
C545521,ST84758,LUNCH BAG PINK POLKADOT,3,2023-05-22,3.54,10751,United Kingdom,10.620000000000001
C571602,ST19807,WHITE HANGING HEART T-LIGHT HOLDER,11,2023-07-08,6.55,10831,United Kingdom,72.05
C579768,ST27369,GLASS HANGING T-LIGHT HOLDER,95,2023-05-26,28.18,10475,EIRE,2677.1
C563054,ST46003,GLASS HANGING T-LIGHT HOLDER,81,2023-01-10,14.1,10131,Germany,1142.1
C571375,ST56898,AIRLINE BAG VINTAGE JET SET,6,2023-11-17,9.69,10245,United Kingdom,58.14
C548360,ST19187,KNITTED UNION FLAG HOT WATER BOTTLE,93,2023-09-24,35.12,10603,United Kingdom,3266.16
C560506,ST67806,GLASS STAR FROSTED T-LIGHT HOLDER,8,2023-07-25,15.08,10404,United Kingdom,120.64
C552278,ST92011,LOVE BUILDING BLOCK WORD,11,2023-03-23,24.16,10991,France,265.76
C565082,ST66520,SAVE THE WHALE COTTON BAG,11,2023-05-25,16.61,10429,EIRE,182.70999999999998
C579098,ST60182,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-06-21,1.89,10931,Netherlands,11.34
C539443,ST63203,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-12-23,25.12,10518,United Kingdom,75.36
C577283,ST57413,SMALL POPCORN HOLDER,1,2023-01-20,25.46,10358,United Kingdom,25.46
C569207,ST36484,PINK CHERRY LIGHTS,11,2023-12-22,43.22,10898,United Kingdom,475.41999999999996
C577136,ST32705,LARGE POPCORN HOLDER,36,2023-12-23,45.09,10850,United Kingdom,1623.2400000000002
C544409,ST73571,AIRLINE BAG VINTAGE JET SET,12,2023-11-16,35.21,10603,United Kingdom,422.52
C551808,ST75241,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-07-12,33.24,10923,United Kingdom,132.96
C552401,ST89555,LARGE POPCORN HOLDER,1,2023-03-31,24.47,10072,United Kingdom,24.47
C580066,ST90446,LUNCH BAG PINK POLKADOT,1,2023-08-16,22.32,10229,United Kingdom,22.32
C571415,ST98511,KNITTED UNION FLAG HOT WATER BOTTLE,30,2023-09-01,30.57,10518,United Kingdom,917.1
C561569,ST21506,AIRLINE BAG VINTAGE WORLD CHAMPION,45,2023-07-30,15.31,10068,United Kingdom,688.95
C558689,ST26785,WHITE BUTTERFLY T-LIGHT HOLDER,11,2023-06-18,9.77,10057,United Kingdom,107.47
C554307,ST77199,HAND WARMER RED POLKA DOT,11,2023-08-19,36.07,10995,United Kingdom,396.77
